"","act","scene","speaker","n"
"1237","Femte akt","Scene 2","Pandolfus",6
"1238","Femte akt","Scene 2","Pedro",1
"1239","Femte akt","Scene 2","Philemon",1
"1240","Femte akt","Scene 2","Pierre",3
"1241","Femte akt","Scene 2","Rosiflengius",1
"1242","Femte akt","Scene 2","Spilleren",3
"1243","Femte akt","Scene 2","Terentia",5
"1244","Femte akt","Scene 2","Troels",4
"1245","Femte akt","Scene 2","Tychonius",11
"1246","Femte akt","Scene 2","Ulysses",8
"1247","Femte akt","Scene 2",NA,25
"1248","Femte akt","Scene 3","",2
"1249","Femte akt","Scene 3","1. komediant",5
"1250","Femte akt","Scene 3","1.komediant",1
"1251","Femte akt","Scene 3","2. komediant",3
"1252","Femte akt","Scene 3","Abelone",4
"1253","Femte akt","Scene 3","Apicius",5
"1254","Femte akt","Scene 3","Arv",8
"1255","Femte akt","Scene 3","Betjenten",1
"1256","Femte akt","Scene 3","Borgeren",3
"1257","Femte akt","Scene 3","Borgmesteren",8
"1258","Femte akt","Scene 3","Bremenfeld",46
"1259","Femte akt","Scene 3","Byfogeden",3
"1260","Femte akt","Scene 3","Chilan",3
"1261","Femte akt","Scene 3","Chilian",23
"1262","Femte akt","Scene 3","Christoffer",13
"1263","Femte akt","Scene 3","Corfitz",9
"1264","Femte akt","Scene 3","Cosmoligoreus",3
"1265","Femte akt","Scene 3","Davus",12
"1266","Femte akt","Scene 3","Dommeren",23
"1267","Femte akt","Scene 3","Don Ranudo",15
"1268","Femte akt","Scene 3","Donna Maria",1
"1269","Femte akt","Scene 3","Donna Olympia",2
"1270","Femte akt","Scene 3","Dorothea",16
"1271","Femte akt","Scene 3","En anden borger",1
"1272","Femte akt","Scene 3","En anden pige",1
"1273","Femte akt","Scene 3","En betjent",1
"1274","Femte akt","Scene 3","En Borger",1
"1275","Femte akt","Scene 3","En lakaj",1
"1276","Femte akt","Scene 3","En pige",2
"1277","Femte akt","Scene 3","Espen",4
"1278","Femte akt","Scene 3","Gert",2
"1279","Femte akt","Scene 3","Gunild",5
"1280","Femte akt","Scene 3","Gusmann",5
"1281","Femte akt","Scene 3","Henrik",52
"1282","Femte akt","Scene 3","Herman von Bremenfeld",2
"1283","Femte akt","Scene 3","Jacob",1
"1284","Femte akt","Scene 3","Jean",8
"1285","Femte akt","Scene 3","Jeppe",2
"1286","Femte akt","Scene 3","Jesper",4
"1287","Femte akt","Scene 3","Kavaler",11
"1288","Femte akt","Scene 3","Løjtnant",3
"1289","Femte akt","Scene 3","Leander",12
"1290","Femte akt","Scene 3","Leonard",1
"1291","Femte akt","Scene 3","Leonora",2
"1292","Femte akt","Scene 3","Lucretia",7
"1293","Femte akt","Scene 3","Montanus",2
"1294","Femte akt","Scene 3","Niels",2
"1295","Femte akt","Scene 3","Pedro",14
"1296","Femte akt","Scene 3","Pernille",4
"1297","Femte akt","Scene 3","Philemon",1
"1298","Femte akt","Scene 3","Pierre",4
"1299","Femte akt","Scene 3","Rosiflengius",4
"1300","Femte akt","Scene 3","Sganarel",16
"1301","Femte akt","Scene 3","Sparenborg",10
"1302","Femte akt","Scene 3","Spilleren",13
"1303","Femte akt","Scene 3","Terentia",3
"1304","Femte akt","Scene 3","Tobias",8
"1305","Femte akt","Scene 3","Troels",12
"1306","Femte akt","Scene 3","Ulysses",15
"1307","Femte akt","Scene 3",NA,32
"1308","Femte akt","Scene 4","1. aktør",1
"1309","Femte akt","Scene 4","Abrahams",2
"1310","Femte akt","Scene 4","Abrahams.",1
"1311","Femte akt","Scene 4","Anklageren",2
"1312","Femte akt","Scene 4","Betjenten",1
"1313","Femte akt","Scene 4","Borgmesteren",1
"1314","Femte akt","Scene 4","Bremenfeld",1
"1315","Femte akt","Scene 4","Corfitz",7
"1316","Femte akt","Scene 4","Cosmoligoreus",8
"1317","Femte akt","Scene 4","Davus",13
"1318","Femte akt","Scene 4","De 2 komedianter",1
"1319","Femte akt","Scene 4","Diogenes",12
"1320","Femte akt","Scene 4","Dommeren",30
"1321","Femte akt","Scene 4","Don Ranudo",10
"1322","Femte akt","Scene 4","Donna Maria",2
"1323","Femte akt","Scene 4","Donna Olympia",7
"1324","Femte akt","Scene 4","En betjent",1
"1325","Femte akt","Scene 4","En kavaler",2
"1326","Femte akt","Scene 4","En person",2
"1327","Femte akt","Scene 4","Espen",4
"1328","Femte akt","Scene 4","Gonzalo",6
"1329","Femte akt","Scene 4","Gusmann",17
"1330","Femte akt","Scene 4","Henrik",3
"1331","Femte akt","Scene 4","Herman von Bremenfeld",1
"1332","Femte akt","Scene 4","Jacob",12
"1333","Femte akt","Scene 4","Jean",6
"1334","Femte akt","Scene 4","Jeppe",9
"1335","Femte akt","Scene 4","Løjtnant",3
"1336","Femte akt","Scene 4","Leander",22
"1337","Femte akt","Scene 4","Leonard",3
"1338","Femte akt","Scene 4","Leonora",12
"1339","Femte akt","Scene 4","Lucretia",1
"1340","Femte akt","Scene 4","Manden",4
"1341","Femte akt","Scene 4","Mester Gert",2
"1342","Femte akt","Scene 4","Mester Herman",10
"1343","Femte akt","Scene 4","Montanus",4
"1344","Femte akt","Scene 4","Niels",1
"1345","Femte akt","Scene 4","Notarius",9
"1346","Femte akt","Scene 4","Pedro",3
"1347","Femte akt","Scene 4","Pernille",2
"1348","Femte akt","Scene 4","Pernille.",1
"1349","Femte akt","Scene 4","Pierre",2
"1350","Femte akt","Scene 4","Poeten",13
"1351","Femte akt","Scene 4","Sanderus",4
"1352","Femte akt","Scene 4","Skærsliberen",4
"1353","Femte akt","Scene 4","Skriveren",6
"1354","Femte akt","Scene 4","Terentia",1
"1355","Femte akt","Scene 4","Tobias",7
"1356","Femte akt","Scene 4","Torben",3
"1357","Femte akt","Scene 4","Troels",7
"1358","Femte akt","Scene 4","Udtolkeren",12
"1359","Femte akt","Scene 4","Ulysses",5
"1360","Femte akt","Scene 4",NA,29
"1361","Femte akt","Scene 5","",2
"1362","Femte akt","Scene 5","1. advokat",13
"1363","Femte akt","Scene 5","1. jøde",1
"1364","Femte akt","Scene 5","2. advokat",14
"1365","Femte akt","Scene 5","2. jøde",11
"1366","Femte akt","Scene 5","Abelone",1
"1367","Femte akt","Scene 5","Apicius",1
"1368","Femte akt","Scene 5","Christoffer",7
"1369","Femte akt","Scene 5","Den 1. advokat",2
"1370","Femte akt","Scene 5","Diogenes",1
"1371","Femte akt","Scene 5","Dommeren",11
"1372","Femte akt","Scene 5","Espen",6
"1373","Femte akt","Scene 5","Henrik",16
"1374","Femte akt","Scene 5","Herman",7
"1375","Femte akt","Scene 5","Herman von Bremenfeld",1
"1376","Femte akt","Scene 5","Jacob",2
"1377","Femte akt","Scene 5","Jeppe",9
"1378","Femte akt","Scene 5","Jeronimus",14
"1379","Femte akt","Scene 5","Jesper",6
"1380","Femte akt","Scene 5","Jesper.",1
"1381","Femte akt","Scene 5","Kæresten",4
"1382","Femte akt","Scene 5","Kavaleren",25
"1383","Femte akt","Scene 5","Løjtnant",3
"1384","Femte akt","Scene 5","Leander",6
"1385","Femte akt","Scene 5","Lisbed",3
"1386","Femte akt","Scene 5","Magnus",8
"1387","Femte akt","Scene 5","Marthe",5
"1388","Femte akt","Scene 5","Mester Gert",2
"1389","Femte akt","Scene 5","Moderen",5
"1390","Femte akt","Scene 5","Montanus",7
"1391","Femte akt","Scene 5","Peer",8
"1392","Femte akt","Scene 5","Pernille",6
"1393","Femte akt","Scene 5","Pigen",6
"1394","Femte akt","Scene 5","Polidor",3
"1395","Femte akt","Scene 5","Skriveren",4
"1396","Femte akt","Scene 5","Sparenborg",5
"1397","Femte akt","Scene 5","Studenstrup",8
"1398","Femte akt","Scene 5","Terentia",2
"1399","Femte akt","Scene 5","Torben",18
"1400","Femte akt","Scene 5","Troels",7
"1401","Femte akt","Scene 5","Ulysses",19
"1402","Femte akt","Scene 5",NA,19
"1403","Femte akt","Scene 6","Baronen",7
"1404","Femte akt","Scene 6","Corfitz",9
"1405","Femte akt","Scene 6","Den fremmede",1
"1406","Femte akt","Scene 6","Den Fremmede",2
"1407","Femte akt","Scene 6","Diogenes",6
"1408","Femte akt","Scene 6","Dommeren",10
"1409","Femte akt","Scene 6","Dorothea",4
"1410","Femte akt","Scene 6","Drengen",1
"1411","Femte akt","Scene 6","Erik",2
"1412","Femte akt","Scene 6","Frands",10
"1413","Femte akt","Scene 6","Henrik",9
"1414","Femte akt","Scene 6","Herman von Bremenfeld",7
"1415","Femte akt","Scene 6","Jeronimus",14
"1416","Femte akt","Scene 6","Jesper",2
"1417","Femte akt","Scene 6","Leander",6
"1418","Femte akt","Scene 6","Mester Gert",4
"1419","Femte akt","Scene 6","Officeren",9
"1420","Femte akt","Scene 6","Petronius",2
"1421","Femte akt","Scene 6","Polidor",6
"1422","Femte akt","Scene 6","Rådsherren",7
"1423","Femte akt","Scene 6","Skolemesteren",9
"1424","Femte akt","Scene 6","Studenstrup",4
"1425","Femte akt","Scene 6","To Mænd",2
"1426","Femte akt","Scene 6","Troels",2
"1427","Femte akt","Scene 6","Tyboe",3
"1428","Femte akt","Scene 6",NA,12
"1429","Femte akt","Scene 7","",6
"1430","Femte akt","Scene 7","1. pige",3
"1431","Femte akt","Scene 7","2. pige",1
"1432","Femte akt","Scene 7","Anden rådsherre",1
"1433","Femte akt","Scene 7","Antonius",8
"1434","Femte akt","Scene 7","Corfitz",7
"1435","Femte akt","Scene 7","Cosmoligoreus",28
"1436","Femte akt","Scene 7","Dommeren",11
"1437","Femte akt","Scene 7","Første rådsherre",3
"1438","Femte akt","Scene 7","Henrik",3
"1439","Femte akt","Scene 7","Herman",10
"1440","Femte akt","Scene 7","Jørgen",1
"1441","Femte akt","Scene 7","Jørgen Handskemager",2
"1442","Femte akt","Scene 7","Jeronimus",14
"1443","Femte akt","Scene 7","Jesper",1
"1444","Femte akt","Scene 7","Knud",7
"1445","Femte akt","Scene 7","Leander",2
"1446","Femte akt","Scene 7","Leonora",13
"1447","Femte akt","Scene 7","Lucilia",2
"1448","Femte akt","Scene 7","Mester Gert",1
"1449","Femte akt","Scene 7","Peer",3
"1450","Femte akt","Scene 7","Pernille",22
"1451","Femte akt","Scene 7","Petronius",7
"1452","Femte akt","Scene 7","Polidor",1
"1453","Femte akt","Scene 7","Skriveren",1
"1454","Femte akt","Scene 7","Studenstrup",4
"1455","Femte akt","Scene 7","Troels",3
"1456","Femte akt","Scene 7","Tyboe",1
"1457","Femte akt","Scene 7",NA,19
"1458","Femte akt","Scene 8","Antonius",1
"1459","Femte akt","Scene 8","Cosmoligoreus",9
"1460","Femte akt","Scene 8","Dommeren",7
"1461","Femte akt","Scene 8","Første rådsherre",6
"1462","Femte akt","Scene 8","Fruen",6
"1463","Femte akt","Scene 8","Geske",5
"1464","Femte akt","Scene 8","Henrik",8
"1465","Femte akt","Scene 8","Herman",10
"1466","Femte akt","Scene 8","Jens",8
"1467","Femte akt","Scene 8","Jesper",39
"1468","Femte akt","Scene 8","Jesper.",2
"1469","Femte akt","Scene 8","Jomfruen",6
"1470","Femte akt","Scene 8","Lucilia",1
"1471","Femte akt","Scene 8","Mester Gert Westphaler",3
"1472","Femte akt","Scene 8","Pagen",1
"1473","Femte akt","Scene 8","Peer",6
"1474","Femte akt","Scene 8","Petronius",9
"1475","Femte akt","Scene 8","Philocyne",2
"1476","Femte akt","Scene 8","Rosiflengius",1
"1477","Femte akt","Scene 8","Skriveren",1
"1478","Femte akt","Scene 8","Studenstrup",3
"1479","Femte akt","Scene 8","Tyboe",30
"1480","Femte akt","Scene 8","Tyboes tale til folket:",1
"1481","Femte akt","Scene 8","Tychonius",5
"1482","Femte akt","Scene 8","Tychonius.",1
"1483","Femte akt","Scene 8",NA,14
"1484","Femte akt","Scene 9","",3
"1485","Femte akt","Scene 9","2 Vægter",2
"1486","Femte akt","Scene 9","Dommeren",9
"1487","Femte akt","Scene 9","Første rådsherre",5
"1488","Femte akt","Scene 9","Gejsten",3
"1489","Femte akt","Scene 9","Henrik",55
"1490","Femte akt","Scene 9","Jacob",5
"1491","Femte akt","Scene 9","Jeronimus",3
"1492","Femte akt","Scene 9","Jesper",6
"1493","Femte akt","Scene 9","Leonard",5
"1494","Femte akt","Scene 9","Officeren",9
"1495","Femte akt","Scene 9","Philemon",1
"1496","Femte akt","Scene 9","Rosiflengius",4
"1497","Femte akt","Scene 9","Skolemesteren",9
"1498","Femte akt","Scene 9","Skriveren",7
"1499","Femte akt","Scene 9","Studenstrup",59
"1500","Femte akt","Scene 9","Theophilus",4
"1501","Femte akt","Scene 9","vægter",2
"1502","Femte akt","Scene 9","Vægter",3
"1503","Femte akt","Scene 9","Vægterne",1
"1504","Femte akt","Scene 9",NA,7
"1505","Fjerde akt","Scene 1","Antonius",2
"1506","Fjerde akt","Scene 1","Apelone",5
"1507","Fjerde akt","Scene 1","Chilian",6
"1508","Fjerde akt","Scene 1","Davus",7
"1509","Fjerde akt","Scene 1","Diogenes",6
"1510","Fjerde akt","Scene 1","Eleonora",3
"1511","Fjerde akt","Scene 1","Elsebet",1
"1512","Fjerde akt","Scene 1","Gert",2
"1513","Fjerde akt","Scene 1","Henrik",6
"1514","Fjerde akt","Scene 1","Isabella",2
"1515","Fjerde akt","Scene 1","Jeppe",7
"1516","Fjerde akt","Scene 1","Jeronimus",15
"1517","Fjerde akt","Scene 1","Jesper",3
"1518","Fjerde akt","Scene 1","Konen",8
"1519","Fjerde akt","Scene 1","Leander",2
"1520","Fjerde akt","Scene 1","Leonora",3
"1521","Fjerde akt","Scene 1","Lucretia",6
"1522","Fjerde akt","Scene 1","Magdelone",9
"1523","Fjerde akt","Scene 1","Marthe",3
"1524","Fjerde akt","Scene 1","Montanus",2
"1525","Fjerde akt","Scene 1","Pernille",10
"1526","Fjerde akt","Scene 1","Philocyne",3
"1527","Fjerde akt","Scene 1","Studenstrup",2
"1528","Fjerde akt","Scene 1","Terentia",8
"1529","Fjerde akt","Scene 1","Torben",8
"1530","Fjerde akt","Scene 1","Troels",8
"1531","Fjerde akt","Scene 1","Ulysses",7
"1532","Fjerde akt","Scene 1",NA,11
"1533","Fjerde akt","Scene 10","",3
"1534","Fjerde akt","Scene 10","1. komediant",6
"1535","Fjerde akt","Scene 10","1. soldat",5
"1536","Fjerde akt","Scene 10","2. soldat",5
"1537","Fjerde akt","Scene 10","Chilian",4
"1538","Fjerde akt","Scene 10","Dorothea",7
"1539","Fjerde akt","Scene 10","Eleonora",1
"1540","Fjerde akt","Scene 10","Flensborgeren",20
"1541","Fjerde akt","Scene 10","Gejsten",1
"1542","Fjerde akt","Scene 10","Gert",18
"1543","Fjerde akt","Scene 10","Gunnild",7
"1544","Fjerde akt","Scene 10","Haagen",4
"1545","Fjerde akt","Scene 10","Henrik",13
"1546","Fjerde akt","Scene 10","Leander",11
"1547","Fjerde akt","Scene 10","Leonora",1
"1548","Fjerde akt","Scene 10","Lucilia",4
"1549","Fjerde akt","Scene 10","Marthe",3
"1550","Fjerde akt","Scene 10","Mester Gert",3
"1551","Fjerde akt","Scene 10","Ovidius",9
"1552","Fjerde akt","Scene 10","Pedro",9
"1553","Fjerde akt","Scene 10","Pernille",6
"1554","Fjerde akt","Scene 10","Philemon",5
"1555","Fjerde akt","Scene 10","Roland",6
"1556","Fjerde akt","Scene 10","Sganarel",7
"1557","Fjerde akt","Scene 10","Sganarel og Dorothea",2
"1558","Fjerde akt","Scene 10",NA,17
"1559","Fjerde akt","Scene 11","De tvende mænd",2
"1560","Fjerde akt","Scene 11","Gert",7
"1561","Fjerde akt","Scene 11","Lucilia",2
"1562","Fjerde akt","Scene 11","Tvende mænd",3
"1563","Fjerde akt","Scene 11","Tyboe",1
"1564","Fjerde akt","Scene 11","Ulysses",4
"1565","Fjerde akt","Scene 11",NA,8
"1566","Fjerde akt","Scene 12","Chilian",2
"1567","Fjerde akt","Scene 12","Jens",4
"1568","Fjerde akt","Scene 12","Pernille",2
"1569","Fjerde akt","Scene 12","Tobias Prokurator",7
"1570","Fjerde akt","Scene 12","Tychonius",5
"1571","Fjerde akt","Scene 12",NA,4
"1572","Fjerde akt","Scene 13","Dido",4
"1573","Fjerde akt","Scene 13","Gert",21
"1574","Fjerde akt","Scene 13","Rasmus",3
"1575","Fjerde akt","Scene 13","Tobias",21
"1576","Fjerde akt","Scene 13",NA,3
"1577","Fjerde akt","Scene 14","Dido",11
"1578","Fjerde akt","Scene 14","Elisa",5
"1579","Fjerde akt","Scene 14","Rasmus",4
"1580","Fjerde akt","Scene 14","Tobias",3
"1581","Fjerde akt","Scene 14",NA,1
"1582","Fjerde akt","Scene 2","Anden rådsherre",1
"1583","Fjerde akt","Scene 2","Anneke",14
"1584","Fjerde akt","Scene 2","Apelone",9
"1585","Fjerde akt","Scene 2","Chilian",2
"1586","Fjerde akt","Scene 2","Corfitz",21
"1587","Fjerde akt","Scene 2","Davus",15
"1588","Fjerde akt","Scene 2","Diogenes",14
"1589","Fjerde akt","Scene 2","En Pige",2
"1590","Fjerde akt","Scene 2","Espen",1
"1591","Fjerde akt","Scene 2","Et spøgelse",3
"1592","Fjerde akt","Scene 2","Første rådsherre",3
"1593","Fjerde akt","Scene 2","Gunnild",7
"1594","Fjerde akt","Scene 2","Henrik",23
"1595","Fjerde akt","Scene 2","Isabella",3
"1596","Fjerde akt","Scene 2","Jean",14
"1597","Fjerde akt","Scene 2","Jeppe",10
"1598","Fjerde akt","Scene 2","Jeronimus",5
"1599","Fjerde akt","Scene 2","Jesper",17
"1600","Fjerde akt","Scene 2","Leander",9
"1601","Fjerde akt","Scene 2","Leonard",2
"1602","Fjerde akt","Scene 2","Leonora",6
"1603","Fjerde akt","Scene 2","Lucretia",8
"1604","Fjerde akt","Scene 2","Madame la Fleche",11
"1605","Fjerde akt","Scene 2","Montanus",29
"1606","Fjerde akt","Scene 2","Nille",14
"1607","Fjerde akt","Scene 2","Pedro",8
"1608","Fjerde akt","Scene 2","Penia",12
"1609","Fjerde akt","Scene 2","Per",16
"1610","Fjerde akt","Scene 2","Pernille",3
"1611","Fjerde akt","Scene 2","Plutus",7
"1612","Fjerde akt","Scene 2","Rådsherren",1
"1613","Fjerde akt","Scene 2","Sparenborg",7
"1614","Fjerde akt","Scene 2","Studenstrup",11
"1615","Fjerde akt","Scene 2","Tobias",18
"1616","Fjerde akt","Scene 2","Troels",25
"1617","Fjerde akt","Scene 2","Værten",16
"1618","Fjerde akt","Scene 2",NA,26
"1619","Fjerde akt","Scene 3","Anden rådsherre",2
"1620","Fjerde akt","Scene 3","Anneke",2
"1621","Fjerde akt","Scene 3","Apelone",8
"1622","Fjerde akt","Scene 3","Arv",4
"1623","Fjerde akt","Scene 3","Chilian",6
"1624","Fjerde akt","Scene 3","Christoffer",6
"1625","Fjerde akt","Scene 3","Corfitz",12
"1626","Fjerde akt","Scene 3","Eleonora",7
"1627","Fjerde akt","Scene 3","En officer med knebelsbarter",2
"1628","Fjerde akt","Scene 3","Engelke",5
"1629","Fjerde akt","Scene 3","Første rådsherre",3
"1630","Fjerde akt","Scene 3","Gert Westphaler",4
"1631","Fjerde akt","Scene 3","Gottfried",4
"1632","Fjerde akt","Scene 3","Gusmann",4
"1633","Fjerde akt","Scene 3","Henrik",8
"1634","Fjerde akt","Scene 3","Isabella",1
"1635","Fjerde akt","Scene 3","Jacob",2
"1636","Fjerde akt","Scene 3","Jean",14
"1637","Fjerde akt","Scene 3","Jeppe",3
"1638","Fjerde akt","Scene 3","Jeronimus",9
"1639","Fjerde akt","Scene 3","Jesper",5
"1640","Fjerde akt","Scene 3","Leander",3
"1641","Fjerde akt","Scene 3","Leonora",1
"1642","Fjerde akt","Scene 3","Madame la Fleche",2
"1643","Fjerde akt","Scene 3","Montanus",3
"1644","Fjerde akt","Scene 3","Nille",2
"1645","Fjerde akt","Scene 3","Officer",3
"1646","Fjerde akt","Scene 3","Officeren",6
"1647","Fjerde akt","Scene 3","Ovidius",3
"1648","Fjerde akt","Scene 3","Pernille",19
"1649","Fjerde akt","Scene 3","Philocyne",3
"1650","Fjerde akt","Scene 3","Rosiflengius",6
"1651","Fjerde akt","Scene 3","Sparenborg",7
"1652","Fjerde akt","Scene 3","Tyboe",5
"1653","Fjerde akt","Scene 3","Ulysses",7
"1654","Fjerde akt","Scene 3",NA,17
"1655","Fjerde akt","Scene 4","",4
"1656","Fjerde akt","Scene 4","1. officer",6
"1657","Fjerde akt","Scene 4","2. officer",4
"1658","Fjerde akt","Scene 4","3 mænd",4
"1659","Fjerde akt","Scene 4","Apelone",15
"1660","Fjerde akt","Scene 4","Chilian",8
"1661","Fjerde akt","Scene 4","Christoff",11
"1662","Fjerde akt","Scene 4","Christoffer",2
"1663","Fjerde akt","Scene 4","Corfitz",7
"1664","Fjerde akt","Scene 4","Cosmoligoreus",24
"1665","Fjerde akt","Scene 4","Den 2. officer",2
"1666","Fjerde akt","Scene 4","Donna Olympia",12
"1667","Fjerde akt","Scene 4","En pige",1
"1668","Fjerde akt","Scene 4","Espen",10
"1669","Fjerde akt","Scene 4","Første rådsherre",1
"1670","Fjerde akt","Scene 4","Gert",3
"1671","Fjerde akt","Scene 4","Geske",6
"1672","Fjerde akt","Scene 4","Gusmann",2
"1673","Fjerde akt","Scene 4","Henrik",29
"1674","Fjerde akt","Scene 4","Herman",17
"1675","Fjerde akt","Scene 4","Jacob",26
"1676","Fjerde akt","Scene 4","Jean",10
"1677","Fjerde akt","Scene 4","Jeronimus",7
"1678","Fjerde akt","Scene 4","Jesper",13
"1679","Fjerde akt","Scene 4","Kælling",4
"1680","Fjerde akt","Scene 4","Kællingen",2
"1681","Fjerde akt","Scene 4","Leander",4
"1682","Fjerde akt","Scene 4","Leonora",6
"1683","Fjerde akt","Scene 4","Lucilia",1
"1684","Fjerde akt","Scene 4","Magdelone",12
"1685","Fjerde akt","Scene 4","Montanus",28
"1686","Fjerde akt","Scene 4","Nille",3
"1687","Fjerde akt","Scene 4","Ovidius",5
"1688","Fjerde akt","Scene 4","Pedro",5
"1689","Fjerde akt","Scene 4","Penia",5
"1690","Fjerde akt","Scene 4","Pernille",28
"1691","Fjerde akt","Scene 4","Philocyne",2
"1692","Fjerde akt","Scene 4","Pigen",2
"1693","Fjerde akt","Scene 4","Rosiflengius",15
"1694","Fjerde akt","Scene 4","Svinene",5
"1695","Fjerde akt","Scene 4","To lakajer",1
"1696","Fjerde akt","Scene 4",NA,23
"1697","Fjerde akt","Scene 5","1. officer",3
"1698","Fjerde akt","Scene 5","2. officer",3
"1699","Fjerde akt","Scene 5","3 mænd",2
"1700","Fjerde akt","Scene 5","Apelone",7
"1701","Fjerde akt","Scene 5","Apicius",3
"1702","Fjerde akt","Scene 5","Chilian",5
"1703","Fjerde akt","Scene 5","Christoffer",3
"1704","Fjerde akt","Scene 5","Cosmoligoreus",3
"1705","Fjerde akt","Scene 5","Don Ranudo",10
"1706","Fjerde akt","Scene 5","Gert",9
"1707","Fjerde akt","Scene 5","Geske",7
"1708","Fjerde akt","Scene 5","Henrik",3
"1709","Fjerde akt","Scene 5","Jacob",2
"1710","Fjerde akt","Scene 5","Jean",14
"1711","Fjerde akt","Scene 5","Jens",4
"1712","Fjerde akt","Scene 5","Jeppe",2
"1713","Fjerde akt","Scene 5","Jeronimus",1
"1714","Fjerde akt","Scene 5","Jesper",6
"1715","Fjerde akt","Scene 5","Leander",1
"1716","Fjerde akt","Scene 5","Leonora",11
"1717","Fjerde akt","Scene 5","Lucretia",3
"1718","Fjerde akt","Scene 5","Madame Abrahamsens",3
"1719","Fjerde akt","Scene 5","Madame Sanderus",2
"1720","Fjerde akt","Scene 5","Marie",8
"1721","Fjerde akt","Scene 5","Marthe",6
"1722","Fjerde akt","Scene 5","Ovidius",4
"1723","Fjerde akt","Scene 5","Pedro",5
"1724","Fjerde akt","Scene 5","Pernille",7
"1725","Fjerde akt","Scene 5","Petronius",7
"1726","Fjerde akt","Scene 5","Pierre",10
"1727","Fjerde akt","Scene 5","Rosiflengius",6
"1728","Fjerde akt","Scene 5","Sganarel",2
"1729","Fjerde akt","Scene 5","Tychonius",10
"1730","Fjerde akt","Scene 5","Ulysses",5
"1731","Fjerde akt","Scene 5","Von Qvoten",8
"1732","Fjerde akt","Scene 5",NA,15
"1733","Fjerde akt","Scene 6","",1
"1734","Fjerde akt","Scene 6","1.",6
"1735","Fjerde akt","Scene 6","1. advokat",10
"1736","Fjerde akt","Scene 6","1. officer",1
"1737","Fjerde akt","Scene 6","1. rådsherreinde",1
"1738","Fjerde akt","Scene 6","2.",3
"1739","Fjerde akt","Scene 6","2. advokat",11
"1740","Fjerde akt","Scene 6","2. officer",17
"1741","Fjerde akt","Scene 6","Anklageren1. advokat)",1
"1742","Fjerde akt","Scene 6","Apelone",1
"1743","Fjerde akt","Scene 6","Christoff",8
"1744","Fjerde akt","Scene 6","Christoffer",6
"1745","Fjerde akt","Scene 6","Corfitz",18
"1746","Fjerde akt","Scene 6","Cosmoligoreus",9
"1747","Fjerde akt","Scene 6","Dido",6
"1748","Fjerde akt","Scene 6","Dommeren",9
"1749","Fjerde akt","Scene 6","Don Ranudo",10
"1750","Fjerde akt","Scene 6","Donna Olympia",6
"1751","Fjerde akt","Scene 6","Gunild",4
"1752","Fjerde akt","Scene 6","Gunnild",5
"1753","Fjerde akt","Scene 6","Henrik",21
"1754","Fjerde akt","Scene 6","Jacob",3
"1755","Fjerde akt","Scene 6","Jean",8
"1756","Fjerde akt","Scene 6","Jens",9
"1757","Fjerde akt","Scene 6","Jeppe",17
"1758","Fjerde akt","Scene 6","Jeronimus",17
"1759","Fjerde akt","Scene 6","Jeronymus",1
"1760","Fjerde akt","Scene 6","Leonora",8
"1761","Fjerde akt","Scene 6","Magdelone",5
"1762","Fjerde akt","Scene 6","Marie",4
"1763","Fjerde akt","Scene 6","Marthe",7
"1764","Fjerde akt","Scene 6","Pedro",4
"1765","Fjerde akt","Scene 6","Pernille",14
"1766","Fjerde akt","Scene 6","Philemon",10
"1767","Fjerde akt","Scene 6","Pierre",3
"1768","Fjerde akt","Scene 6","Pigen",29
"1769","Fjerde akt","Scene 6","Rasmus",6
"1770","Fjerde akt","Scene 6","Rosiflengius",12
"1771","Fjerde akt","Scene 6","Sganarel",28
"1772","Fjerde akt","Scene 6","Sparenborg",7
"1773","Fjerde akt","Scene 6","Studenstrup",3
"1774","Fjerde akt","Scene 6","To soldater med en tambur",2
"1775","Fjerde akt","Scene 6",NA,29
"1776","Fjerde akt","Scene 7","",1
"1777","Fjerde akt","Scene 7","1.",2
"1778","Fjerde akt","Scene 7","1. komediant",10
"1779","Fjerde akt","Scene 7","1. mand",1
"1780","Fjerde akt","Scene 7","2. komediant",7
"1781","Fjerde akt","Scene 7","2. mand",2
"1782","Fjerde akt","Scene 7","Antonius",6
"1783","Fjerde akt","Scene 7","Christoff",11
"1784","Fjerde akt","Scene 7","Corfitz",2
"1785","Fjerde akt","Scene 7","Dido",3
"1786","Fjerde akt","Scene 7","Don Ranudo",16
"1787","Fjerde akt","Scene 7","Donna Olympia",2
"1788","Fjerde akt","Scene 7","Elisa",2
"1789","Fjerde akt","Scene 7","Fiskeren",20
"1790","Fjerde akt","Scene 7","Gilbert",6
"1791","Fjerde akt","Scene 7","Gunild",6
"1792","Fjerde akt","Scene 7","Henrik",8
"1793","Fjerde akt","Scene 7","Jacob",3
"1794","Fjerde akt","Scene 7","Jens",5
"1795","Fjerde akt","Scene 7","Jens.",1
"1796","Fjerde akt","Scene 7","Jeronimus",17
"1797","Fjerde akt","Scene 7","Leander",10
"1798","Fjerde akt","Scene 7","Leonora",14
"1799","Fjerde akt","Scene 7","Magdelone",2
"1800","Fjerde akt","Scene 7","Ovidius",4
"1801","Fjerde akt","Scene 7","Pernille",5
"1802","Fjerde akt","Scene 7","Philemon",3
